1: France, 0, 10;
2: France, 1, 10;
3: France, 2, 10; France, 1, 4;
4: France, 2, 10; Spain, 3, 10;
5: Spain, 3, 20; France, 2, 4;
6: Spain, 3, 14; France, 5, 10;
2656: Spain, 125, 278; France, 99, 206; Italy, 495, 192;
2657: Spain, 125, 272; France, 99, 206; Italy, 495, 192;
2658: Spain, 125, 272; France, 99, 206; Italy, 495, 192;
2659: Spain, 125, 272; France, 99, 206; Italy, 495, 192;
2660: Spain, 125, 272; France, 99, 206; Italy, 495, 192;
2661: Spain, 125, 272; France, 99, 200; Italy, 495, 192;
2662: Spain, 125, 272; France, 99, 200; Italy, 495, 192;
2663: Spain, 125, 272; France, 99, 200; Italy, 495, 192;
2664: Spain, 125, 272; France, 99, 200; Italy, 495, 192;
2665: Spain, 125, 272; France, 99, 200; Italy, 495, 192;
2666: Spain, 125, 272; France, 99, 200; Italy, 495, 192;
2667: Spain, 125, 272; France, 99, 200; Italy, 495, 192;
2668: Spain, 125, 268; France, 99, 200; Italy, 495, 192;
2669: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2670: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2671: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2672: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2673: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2674: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2675: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2676: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2677: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2678: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2679: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2680: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2681: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2682: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2683: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2684: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2685: Spain, 125, 268; France, 99, 210; Italy, 495, 192;
2686: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2687: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2688: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2689: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2690: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2691: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2692: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2693: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2694: Spain, 125, 268; France, 99, 206; Italy, 495, 192;
2695: Spain, 125, 262; France, 99, 206; Italy, 495, 192;
2696: Spain, 125, 262; France, 99, 206; Italy, 495, 192;
2697: Spain, 125, 262; France, 99, 206; Italy, 495, 192;
2698: Spain, 125, 262; France, 99, 206; Italy, 495, 192;
2699: Spain, 125, 262; France, 99, 206; Italy, 495, 192;
2700: Spain, 125, 262; France, 99, 206; Italy, 495, 192;
2701: Spain, 125, 262; France, 99, 206; Italy, 495, 186;
2702: Spain, 125, 262; France, 99, 206; Italy, 495, 186;
2703: Spain, 125, 262; France, 99, 206; Italy, 495, 186;
2704: Spain, 125, 262; France, 99, 206; Italy, 495, 186;
2705: Spain, 125, 262; France, 99, 206; Italy, 495, 186;
2706: Spain, 125, 262; France, 99, 206; Italy, 495, 186;
2707: Spain, 125, 262; France, 99, 206; Italy, 495, 186;
2708: Spain, 125, 272; France, 99, 206; Italy, 495, 186;
2709: Spain, 125, 272; France, 99, 206; Italy, 495, 186;
2710: Spain, 125, 272; France, 99, 206; Italy, 495, 180;
2711: Spain, 125, 272; France, 99, 206; Italy, 495, 180;
2712: Spain, 125, 272; France, 99, 206; Italy, 495, 180;
2713: Spain, 125, 272; France, 99, 206; Italy, 495, 180;
2714: Spain, 125, 272; France, 99, 206; Italy, 495, 180;
2715: Spain, 125, 272; France, 99, 206; Italy, 495, 180;
2716: Spain, 125, 272; France, 99, 206; Italy, 495, 180;
2717: Spain, 125, 272; France, 99, 206; Italy, 495, 180;
2718: Spain, 125, 272; France, 99, 206; Italy, 171, 184;
2719: Spain, 125, 282; France, 99, 206; Italy, 171, 184;
2720: Spain, 125, 282; France, 99, 206; Italy, 171, 184;
2721: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2722: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2723: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2724: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2725: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2726: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2727: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2728: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2729: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2730: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2731: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2732: Spain, 125, 278; France, 99, 206; Italy, 171, 184;
2733: Spain, 125, 272; France, 99, 206; Italy, 171, 184;
2734: Spain, 125, 272; France, 99, 206; Italy, 171, 184;
2735: Spain, 125, 272; France, 99, 206; Italy, 171, 184;
2736: Spain, 125, 272; France, 99, 206; Italy, 171, 184;
2737: Spain, 125, 272; France, 99, 206; Italy, 171, 184;
2738: Spain, 125, 272; France, 99, 206; Italy, 171, 184;
2739: Spain, 125, 272; France, 99, 206; Italy, 171, 180;
2740: Spain, 125, 272; France, 99, 206; Italy, 171, 190;
2741: Spain, 125, 272; France, 99, 206; Italy, 171, 190;
2742: Spain, 125, 272; France, 99, 206; Italy, 171, 190;
2743: Spain, 125, 272; France, 99, 206; Italy, 171, 190;
2744: Spain, 125, 272; France, 99, 206; Italy, 171, 190;
2745: Spain, 125, 272; France, 99, 206; Italy, 171, 190;
2746: Spain, 125, 272; France, 99, 206; Italy, 171, 190;
2747: Spain, 125, 282; France, 99, 206; Italy, 171, 190;
2748: Spain, 125, 282; France, 99, 206; Italy, 171, 190;
2749: Spain, 125, 282; France, 99, 206; Italy, 171, 190;
2750: Spain, 125, 278; France, 99, 206; Italy, 171, 190;
2751: Spain, 125, 278; France, 99, 206; Italy, 171, 190;
2752: Spain, 125, 278; France, 99, 206; Italy, 171, 190;
2753: Spain, 125, 278; France, 99, 206; Italy, 171, 190;
2754: Spain, 125, 278; France, 99, 206; Italy, 171, 190;
2755: Spain, 125, 278; France, 99, 206; Italy, 171, 190;
2756: Spain, 125, 278; France, 99, 206; Italy, 171, 190;
2757: Spain, 125, 278; France, 99, 206; Italy, 171, 190;
2758: Spain, 125, 288; France, 99, 206; Italy, 171, 190;
2759: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2760: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2761: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2762: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2763: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2764: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2765: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2766: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2767: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2768: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2769: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2770: Spain, 125, 298; France, 99, 206; Italy, 50, 196;
2771: Spain, 125, 298; France, 99, 206; Italy, 50, 196;
2772: Spain, 125, 298; France, 99, 206; Italy, 50, 196;
2773: Spain, 125, 298; France, 99, 206; Italy, 50, 196;
2774: Spain, 125, 298; France, 99, 206; Italy, 50, 196;
2775: Spain, 125, 298; France, 99, 206; Italy, 50, 196;
2776: Spain, 125, 298; France, 99, 206; Italy, 50, 196;
2777: Spain, 125, 298; France, 99, 206; Italy, 50, 196;
2778: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2779: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2780: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2781: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2782: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2783: Spain, 125, 294; France, 99, 206; Italy, 171, 200;
2784: Spain, 125, 294; France, 99, 206; Italy, 171, 200;
2785: Spain, 125, 294; France, 99, 206; Italy, 171, 200;
2786: Spain, 125, 294; France, 99, 206; Italy, 171, 200;
2787: Spain, 125, 294; France, 99, 206; Italy, 171, 200;
2788: Spain, 125, 294; France, 99, 206; Italy, 171, 200;
2789: Spain, 125, 294; France, 99, 206; Italy, 171, 200;
2790: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2791: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2792: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2793: Spain, 125, 294; France, 99, 206; Italy, 50, 196;
2794: Spain, 125, 294; France, 99, 200; Italy, 50, 196;
2795: Spain, 125, 294; France, 99, 200; Italy, 50, 196;
2796: Spain, 125, 294; France, 99, 200; Italy, 50, 196;
2797: Spain, 125, 294; France, 99, 200; Italy, 50, 196;
2798: Spain, 125, 294; France, 99, 200; Italy, 50, 196;
2799: Spain, 125, 294; France, 99, 200; Italy, 50, 196;
2800: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2801: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2802: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2803: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2804: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2805: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2806: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2807: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2808: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2809: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2810: Spain, 125, 294; France, 99, 210; Italy, 50, 196;
2811: Spain, 125, 288; France, 99, 210; Italy, 50, 196;
2812: Spain, 125, 288; France, 99, 210; Italy, 50, 196;
2813: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2814: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2815: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2816: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2817: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2818: Spain, 125, 288; France, 99, 206; Italy, 50, 196;
2819: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2820: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2821: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2822: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2823: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2824: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2825: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2826: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2827: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2828: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2829: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2830: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2831: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2832: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2833: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2834: Spain, 125, 288; France, 99, 216; Italy, 50, 196;
2835: Spain, 125, 282; France, 99, 216; Italy, 50, 196;
2836: Spain, 125, 282; France, 99, 216; Italy, 50, 196;
2837: Spain, 125, 282; France, 99, 216; Italy, 50, 196;
2838: Spain, 125, 282; France, 99, 216; Italy, 50, 196;
2839: Spain, 125, 282; France, 99, 216; Italy, 50, 196;
2840: Spain, 125, 282; France, 99, 216; Italy, 50, 196;
2841: Spain, 125, 282; France, 99, 212; Italy, 50, 196;
2842: Spain, 125, 282; France, 99, 212; Italy, 50, 196;
2843: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2844: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2845: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2846: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2847: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2848: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2849: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2850: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2851: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2852: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2853: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2854: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2855: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2856: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2857: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2858: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2859: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2860: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2861: Spain, 125, 292; France, 99, 212; Italy, 50, 196;
2862: Spain, 125, 292; France, 99, 212; Italy, 50, 190;
2863: Spain, 125, 292; France, 99, 212; Italy, 50, 190;
2864: Spain, 125, 292; France, 99, 212; Italy, 50, 200;
2865: Spain, 125, 292; France, 99, 212; Italy, 50, 200;
2866: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2867: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2868: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2869: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2870: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2871: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2872: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2873: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2874: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2875: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2876: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2877: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2878: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2879: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2880: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2881: Spain, 125, 292; France, 99, 212; Italy, 50, 210;
2882: Spain, 125, 288; France, 99, 212; Italy, 50, 210;
2883: Spain, 125, 288; France, 99, 212; Italy, 50, 210;
2884: Spain, 125, 288; France, 99, 212; Italy, 50, 210;
2885: Spain, 125, 282; France, 99, 212; Italy, 50, 210;
2886: Spain, 125, 282; France, 99, 212; Italy, 50, 210;
2887: Spain, 125, 282; France, 99, 212; Italy, 50, 210;
2888: Spain, 125, 282; France, 99, 212; Italy, 50, 206;
2889: Spain, 125, 282; France, 99, 212; Italy, 50, 206;
2890: Spain, 125, 282; France, 99, 212; Italy, 50, 206;
2891: Spain, 125, 276; France, 99, 212; Italy, 50, 206;
2892: Spain, 125, 276; France, 99, 212; Italy, 50, 206;
2893: Spain, 125, 276; France, 99, 212; Italy, 50, 206;
2894: Spain, 125, 276; France, 99, 212; Italy, 50, 206;
2895: Spain, 125, 276; France, 99, 212; Italy, 50, 206;
2896: Spain, 125, 276; France, 99, 212; Italy, 50, 206;
2897: Spain, 125, 276; France, 99, 212; Italy, 50, 202;
2898: Spain, 125, 276; France, 99, 212; Italy, 50, 202;
2899: Spain, 125, 276; France, 99, 212; Italy, 50, 202;
2900: Spain, 125, 276; France, 99, 212; Italy, 50, 202;
2901: Spain, 125, 276; France, 99, 222; Italy, 50, 202;
2902: Spain, 125, 276; France, 99, 222; Italy, 50, 202;
2903: Spain, 125, 276; France, 99, 222; Italy, 50, 202;
2904: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2905: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2906: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2907: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2908: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2909: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2910: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2911: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2912: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2913: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2914: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2915: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2916: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2917: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2918: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2919: Spain, 125, 276; France, 99, 222; Italy, 50, 206;
2920: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2921: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2922: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2923: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2924: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2925: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2926: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2927: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2928: Spain, 125, 276; France, 99, 222; Italy, 50, 216;
2929: Spain, 125, 276; France, 99, 222; Italy, 50, 212;
2930: Spain, 125, 276; France, 99, 232; Italy, 50, 212;
2931: Spain, 125, 276; France, 99, 232; Italy, 50, 212;
2932: Spain, 125, 276; France, 99, 232; Italy, 50, 212;
2933: Spain, 125, 276; France, 99, 232; Italy, 50, 212;
2934: Spain, 125, 276; France, 99, 232; Italy, 50, 212;
2935: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2936: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2937: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2938: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2939: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2940: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2941: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2942: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2943: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2944: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2945: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2946: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2947: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2948: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2949: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2950: Spain, 125, 276; France, 99, 232; Italy, 50, 208;
2951: Spain, 125, 276; France, 99, 242; Italy, 50, 208;
2952: Spain, 125, 276; France, 99, 252; Italy, 50, 208;
2953: Spain, 125, 276; France, 99, 252; Italy, 50, 208;
2954: Spain, 125, 276; France, 99, 252; Italy, 50, 208;
2955: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2956: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2957: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2958: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2959: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2960: Spain, 125, 276; France, 99, 252; Italy, 50, 212;
2961: Spain, 125, 276; France, 99, 252; Italy, 50, 212;
2962: Spain, 125, 276; France, 99, 252; Italy, 50, 212;
2963: Spain, 125, 276; France, 99, 252; Italy, 50, 212;
2964: Spain, 125, 276; France, 99, 252; Italy, 50, 212;
2965: Spain, 125, 276; France, 99, 252; Italy, 50, 222;
2966: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2967: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2968: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2969: Spain, 125, 276; France, 99, 252; Italy, 50, 218;
2970: Spain, 125, 276; France, 99, 248; Italy, 50, 218;
2971: Spain, 125, 276; France, 99, 248; Italy, 50, 218;
2972: Spain, 125, 276; France, 99, 248; Italy, 50, 218;
2973: Spain, 125, 276; France, 99, 248; Italy, 50, 218;
2974: Spain, 125, 272; France, 99, 248; Italy, 50, 218;
2975: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2976: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2977: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2978: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2979: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2980: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2981: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2982: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2983: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2984: Spain, 125, 266; France, 99, 248; Italy, 50, 218;
2985: Spain, 125, 266; France, 99, 248; Italy, 50, 228;
2986: Spain, 125, 266; France, 99, 248; Italy, 50, 228;
2987: Spain, 125, 266; France, 99, 248; Italy, 50, 228;
2988: Spain, 125, 266; France, 99, 242; Italy, 50, 228;
2989: Spain, 125, 266; France, 99, 242; Italy, 50, 228;
2990: Spain, 125, 266; France, 99, 242; Italy, 50, 228;
2991: Spain, 125, 266; France, 99, 242; Italy, 50, 228;
2992: Spain, 125, 266; France, 99, 242; Italy, 50, 228;
2993: Spain, 125, 266; France, 99, 242; Italy, 50, 228;
2994: Spain, 125, 266; France, 99, 242; Italy, 50, 228;
2995: Spain, 125, 262; France, 99, 242; Italy, 50, 228;
2996: Spain, 125, 262; France, 99, 242; Italy, 50, 228;
2997: Spain, 125, 262; France, 99, 242; Italy, 50, 228;
2998: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
2999: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3000: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3001: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3002: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3003: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3004: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3005: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3006: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3007: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3008: Spain, 125, 262; France, 99, 242; Italy, 50, 224;
3009: Spain, 125, 258; France, 99, 242; Italy, 50, 224;
3010: Spain, 125, 258; France, 99, 242; Italy, 50, 224;
3011: Spain, 125, 258; France, 99, 242; Italy, 50, 224;
3012: Spain, 125, 258; France, 99, 242; Italy, 50, 224;
3013: Spain, 125, 258; France, 99, 242; Italy, 50, 224;
3014: Spain, 125, 258; France, 99, 236; Italy, 50, 224;
3015: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3016: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3017: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3018: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3019: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3020: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3021: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3022: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3023: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3024: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3025: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3026: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3027: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3028: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3029: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3030: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3031: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3032: Spain, 125, 254; France, 99, 236; Italy, 50, 224;
3033: Spain, 125, 264; France, 99, 236; Italy, 50, 224;
3034: Spain, 125, 264; France, 99, 236; Italy, 50, 224;
3035: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3036: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3037: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3038: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3039: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3040: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3041: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3042: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3043: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3044: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3045: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3046: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3047: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3048: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3049: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3050: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3051: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3052: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3053: Spain, 125, 264; France, 99, 236; Italy, 50, 220;
3054: Spain, 125, 260; France, 99, 236; Italy, 50, 220;
3055: Spain, 125, 260; France, 99, 236; Italy, 50, 220;
3056: Spain, 125, 256; France, 99, 236; Italy, 50, 220;
3057: Spain, 125, 256; France, 99, 236; Italy, 50, 220;
3058: Spain, 125, 256; France, 99, 236; Italy, 50, 220;
3059: Spain, 125, 256; France, 99, 236; Italy, 50, 220;
3060: Spain, 125, 256; France, 99, 236; Italy, 50, 220;
3061: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3062: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3063: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3064: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3065: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3066: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3067: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3068: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3069: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3070: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3071: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3072: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3073: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3074: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3075: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3076: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3077: Spain, 125, 256; France, 99, 230; Italy, 50, 220;
3078: Spain, 125, 256; France, 99, 230; Italy, 50, 216;
3079: Spain, 125, 256; France, 99, 230; Italy, 50, 216;
3080: Spain, 125, 250; France, 99, 230; Italy, 50, 216;
3081: Spain, 125, 250; France, 99, 240; Italy, 50, 216;
3082: Spain, 125, 250; France, 99, 240; Italy, 50, 216;
3083: Spain, 125, 250; France, 99, 240; Italy, 50, 216;
3084: Spain, 125, 244; France, 99, 240; Italy, 50, 216;
3085: Spain, 125, 244; France, 99, 240; Italy, 50, 216;
3086: Spain, 125, 244; France, 99, 240; Italy, 50, 216;
3087: Spain, 125, 244; France, 99, 240; Italy, 50, 216;
3088: Spain, 125, 244; France, 99, 240; Italy, 50, 216;
3089: Spain, 125, 244; France, 99, 240; Italy, 50, 216;
